pid,Name,Pos,DraftPick,Age,Salary,Team,Season,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,TOV,STL,BLK,BA,PF,PTS,AtRimFG,AtRimFGA,AtRimFGP,LowPostFG,LowPostFGA,LowPostFGP,MidRangeFG,MidRangeFGA,MidRangeFGP,DD,TD,QD,5x5,PER,EWA,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,+/-,On-Off,ORtg,DRtg,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Ovr,Pot,Hgt,Str,Spd,Jmp,End,Ins,Dnk,FT,2Pt,3Pt,oIQ,dIQ,Drb,Pss,Reb
244,Etienne Dark,PG,,23,1,SIN,2028,60,60,30.423302314685873,4,9.35,42.780748663101605,1.0333333333333334,3.183333333333333,32.460732984293195,2.966666666666667,6.166666666666667,48.10810810810811,48.3065953654189,1.3166666666666667,1.7166666666666666,76.69902912621359,0.4,2.3333333333333335,2.7333333333333334,5.833333333333333,3.066666666666667,0.7666666666666667,0.2,0.4166666666666667,2.8333333333333335,10.35,0.8166666666666667,1.3166666666666667,62.0253164556962,0.8833333333333333,2.066666666666667,42.74193548387097,1.2666666666666666,2.783333333333333,45.50898203592814,2,0,0,0,11.78274920348216,0.5686881350236973,51.210581870959224,0.3404634581105169,0.1836007130124777,1.3392577525912217,7.544682200189523,4.496046582879365,28.344767459038618,1.209169076727056,0.4513336673327661,23.2817086749671,18.36261779378151,6.992151613765105,-3.7689382347245646,95.1975103202765,97.57329370911043,1.2369947368972725,1.9522544858069357,3.189249222704208,0.08386332791137405,-0.9457711694155035,0.533803918559606,-0.4119672508558976,0.731402529378861,37,46,31,40,59,66,31,35,28,42,45,51,37,26,58,64,39
247,Alec Felder,SF,,23,1,BAL,2028,60,0,21.390424913319215,2.3666666666666667,6.266666666666667,37.765957446808514,0.26666666666666666,0.8833333333333333,30.18867924528302,2.1,5.383333333333334,39.0092879256966,39.8936170212766,0.8666666666666667,1.2833333333333334,67.53246753246754,1.0333333333333334,2.7333333333333334,3.7666666666666666,2.1,1.2666666666666666,0.3333333333333333,0.25,0.4,1.8,5.866666666666666,1.0833333333333333,2.2,49.24242424242424,0.25,0.9,27.77777777777778,0.7666666666666667,2.283333333333333,33.57664233576642,0,0,0,0,8.916796150258792,-0.8087260434714563,42.93939689665268,0.14095744680851063,0.2047872340425532,4.842530965775801,13.471663336597066,9.048352316552371,14.66774837349668,0.7438898998366981,0.8023531536614765,15.641722235943032,15.754963010214725,-11.08395949893057,-3.204787579769066,88.65969165107519,104.41106067386274,-0.18265239699719973,0.20948524397493054,0.026832846977730807,0.0010035461038839953,-3.0116284695864874,-2.1496740477849037,-5.161302517371391,-1.0254761146392886,26,36,46,25,39,48,16,17,29,39,43,39,24,25,51,40,52
252,Nick Armstrong,PF,,23,1,LAE,2028,60,0,23.068627989528203,3.55,7.583333333333333,46.81318681318681,0.23333333333333334,0.5833333333333334,40,3.316666666666667,7,47.38095238095238,48.35164835164835,1.15,1.8166666666666667,63.30275229357798,1.4166666666666667,4.433333333333334,5.85,1.05,2.6666666666666665,0.6,0.5166666666666667,0.6333333333333333,2.2,8.483333333333333,2.1333333333333333,3.5166666666666666,60.66350710900474,0.8833333333333333,2.816666666666667,31.360946745562128,0.3,0.6666666666666666,45,1,0,0,0,10.599314247368055,-0.4961811238909748,50.60044536344839,0.07692307692307693,0.23956043956043957,6.268406478000102,19.237886108887526,12.81632399519483,7.097602308679922,1.2578721774081594,1.5421452809504261,24.134186074574636,20.24683170805575,2.9350350784985286,3.1576270287374064,84.05884265897257,96.60846524339934,-1.1020315236406186,1.657304701095889,0.5552731774552704,0.019256391934789764,-3.541205488110181,-0.6037626989570026,-4.1449681870671835,-0.7477994348041679,33,49,59,44,52,45,28,44,41,25,23,27,25,29,38,42,47
253,Matt Stephens,PG,,23,1,NYC,2028,60,0,28.592420114839303,3.55,8.666666666666666,40.96153846153846,1.25,3.45,36.231884057971016,2.3,5.216666666666667,44.08945686900959,48.17307692307693,0.8333333333333334,1.2833333333333334,64.93506493506493,0.38333333333333336,2.1,2.4833333333333334,4.916666666666667,1.4833333333333334,0.6333333333333333,0.11666666666666667,0.4666666666666667,2.033333333333333,9.183333333333334,0.6,0.9666666666666667,62.06896551724138,0.4166666666666667,1.0666666666666667,39.0625,1.2833333333333334,3.183333333333333,40.31413612565445,1,0,0,0,12.677365444536507,1.1453119397325853,49.74001588791796,0.39807692307692305,0.14807692307692308,1.4030389490866255,7.2217341082976185,4.403031577379003,23.577927663591293,1.0695240481016461,0.2852273355340308,13.843952215032354,15.850092435576466,10.948548801816465,-10.572025105558911,104.83631659484294,97.27012172368339,2.7948095126942905,1.9037015989910937,4.698511111685384,0.13146172566894773,0.3386139062871849,0.10315332208185124,0.44176722836903615,1.0642688173203498,41,52,29,44,72,69,38,12,25,38,49,53,38,18,66,70,40
254,Bryan Martinez,F,,23,1,HOU,2028,60,33,26.46007160980628,4.5,8.166666666666666,55.10204081632652,0.38333333333333336,1.1333333333333333,33.82352941176471,4.116666666666666,7.033333333333333,58.53080568720379,57.44897959183673,1.2666666666666666,1.85,68.46846846846847,1.3833333333333333,4.566666666666666,5.95,0.85,2.25,0.43333333333333335,1.3166666666666667,0.31666666666666665,2.75,10.65,2.6,3.8333333333333335,67.82608695652173,0.7,1.5166666666666666,46.15384615384615,0.8166666666666667,1.6833333333333333,48.51485148514851,4,0,0,0,14.411469176025506,2.155647013547026,59.29403904684136,0.13877551020408163,0.22653061224489796,5.4466217100955445,17.66832022211089,11.610969557052721,4.981902840829143,0.7815905840407066,3.483717898572774,20.034429538169295,17.939746250247463,3.7877082125807,2.8349589327781985,98.04430823184553,97.79245713013546,1.475494455568055,1.6518188239685945,3.1273132795366494,0.09455192187394221,-1.4484690901811832,-0.41691646193859144,-1.8653855521197746,0.05410949679407188,36,50,62,40,61,60,24,22,50,39,35,39,20,20,51,46,41
256,Luka Horvat,F,,23,1,BAL,2028,40,0,10.940873935122664,1.6,3.325,48.1203007518797,0.075,0.25,30,1.525,3.075,49.59349593495935,49.24812030075188,0.2,0.525,38.095238095238095,0.075,0.775,0.85,0.275,1.2,0.15,0,0.175,1.15,3.475,0.775,1.425,54.385964912280706,0.275,0.75,36.666666666666664,0.475,0.9,52.77777777777778,0,0,0,0,2.9553223868655087,-1.4012466247006243,48.86107986501687,0.07518796992481203,0.15789473684210525,0.6871643631890383,7.4678867574154175,3.9920744971162017,3.9662486682463127,0.6544682365654888,0,25.231286795626577,18.090428719338068,-10.798725878655373,-1.7657134992568588,72.46018716107267,106.74805513135367,-0.8772323602769354,-0.06412212569504726,-0.9413544859719827,-0.10324818564447835,-7.613662986132615,-4.017962797082662,-11.631625783215277,-1.0653699328666872,20,29,51,43,44,39,20,44,45,25,28,21,14,16,26,25,28
257,A.J. Sampson,PF,,23,1,BAL,2028,60,0,20.501810896649474,2.6666666666666665,5.716666666666667,46.647230320699705,0.1,0.2833333333333333,35.294117647058826,2.566666666666667,5.433333333333334,47.239263803680984,47.521865889212826,0.6,0.9166666666666666,65.45454545454545,0.65,2.4833333333333334,3.1333333333333333,0.6333333333333333,1.45,0.3333333333333333,0.21666666666666667,0.21666666666666667,1.9333333333333333,6.033333333333333,1.65,2.966666666666667,55.61797752808989,0.6666666666666666,1.8833333333333333,35.39823008849557,0.25,0.5833333333333334,42.857142857142854,0,0,0,0,7.129319353996698,-2.1398655067225185,49.29193899782135,0.04956268221574344,0.16034985422740525,3.178136253666389,12.76999801658068,7.853189927958658,4.753313896586576,0.7761324658805576,0.7255124101326798,19.154557463672393,15.366065613965503,-10.827047890232079,-2.6554254492831837,85.03348425679589,104.54610279187952,-0.6004321303310386,0.17876574858882904,-0.42166638174220955,-0.016453819962259853,-4.614861519820767,-1.9934508227675076,-6.608312342588275,-1.4327625153623254,25,34,57,35,39,35,34,36,37,21,25,25,22,27,28,30,36
259,Josh Dumas,FC,,23,1,BAL,2028,60,60,32.6326276149583,6.85,14.75,46.440677966101696,0.16666666666666666,0.8666666666666667,19.230769230769234,6.683333333333334,13.883333333333333,48.13925570228091,47.005649717514125,2.8333333333333335,4.483333333333333,63.19702602230484,2.933333333333333,7.316666666666666,10.25,2.35,3.55,0.4,0.5166666666666667,0.6833333333333333,2.7333333333333334,16.7,3.9833333333333334,6.733333333333333,59.15841584158416,2.15,5.583333333333333,38.50746268656716,0.55,1.5666666666666667,35.1063829787234,33,1,0,0,15.96758103815161,3.832205153059858,49.93222771487801,0.05875706214689266,0.303954802259887,9.010746079021061,23.637920079738777,16.140000570673678,12.632831309494977,0.5851366148255706,1.0869344791679212,17.511263112894206,25.853411674143324,-9.605992755146985,-0.9455711801201245,91.94544611916412,101.79105578220955,0.6524867216976216,0.9994917289240846,1.6519784506217061,0.0404988153602308,-0.7117889435240636,-2.2905243448272694,-3.002313288351333,-0.4960159174873258,37,47,63,49,48,44,25,52,47,31,31,28,36,28,43,42,66
290,John Coleman,SF,,22,1,BAL,2028,60,0,23.570771188112683,3.0166666666666666,6.983333333333333,43.198090692124104,0.03333333333333333,0.25,13.333333333333334,2.9833333333333334,6.733333333333333,44.306930693069305,43.43675417661098,0.9666666666666667,1.7166666666666666,56.310679611650485,1.0833333333333333,3.3,4.383333333333334,1.25,2.25,0.43333333333333335,0.16666666666666666,0.4,1.9666666666666666,7.033333333333333,1.85,3.4166666666666665,54.146341463414636,0.9333333333333333,2.716666666666667,34.355828220858896,0.2,0.6,33.33333333333333,0,0,0,0,6.720218043963211,-2.1275791194435856,45.44279807029635,0.03579952267303103,0.2458233890214797,4.607227878152389,14.760062043792994,9.55569834653171,8.133932329684024,0.8776020604084355,0.48542252465675917,22.525528932790497,17.635702160744042,-16.910716613605135,-14.879730084656448,78.94661657403003,104.03051420367586,-1.8279594544228674,0.3021690300113433,-1.5257904244115241,-0.05178584653797047,-4.9844784498558266,-2.282286350028664,-7.26676479988449,-1.8825988828475344,28,39,46,48,41,45,13,40,46,26,22,21,27,30,40,40,60
291,Matt Hughes,G,,23,1,BAL,2028,60,60,32.031041894261,4.016666666666667,10.666666666666666,37.65625,1.3666666666666667,3.716666666666667,36.771300448430495,2.65,6.95,38.1294964028777,44.0625,0.6833333333333333,0.8833333333333333,77.35849056603774,0.38333333333333336,1.4833333333333334,1.8666666666666667,4.216666666666667,2.3333333333333335,0.7166666666666667,0.15,0.4,2.3,10.083333333333334,0.5333333333333333,1.2166666666666666,43.83561643835616,0.31666666666666665,1.1,28.78787878787879,1.8,4.633333333333334,38.84892086330935,2,0,0,0,8.509460346212853,-1.713834495909472,45.60393173732135,0.3484375,0.0828125,1.199656466506666,4.882201793900081,2.9945214769827606,20.111505578543923,1.0680595518040734,0.32148829146458185,17.42767514813524,17.395034359974293,-7.898672960394637,4.168630462646776,88.43476844423608,106.46535803961771,-0.3471724179170531,-0.20958148400666504,-0.5567539019237182,-0.013905358527184762,-2.646378607274258,-2.304319310031313,-4.950697917305571,-1.4332960233525478,28,40,32,22,52,49,18,19,17,59,52,52,31,25,48,50,37
15,Travis Davis,GF,5,23,1,TOR,2029,60,60,37.865342674737654,7.416666666666667,18.783333333333335,39.48535936113576,1.25,4.7,26.595744680851062,6.166666666666667,14.083333333333334,43.786982248520715,42.81277728482698,3.8333333333333335,5.15,74.4336569579288,2.0166666666666666,6.883333333333334,8.9,4.15,3.066666666666667,3.0166666666666666,0.23333333333333334,0.8833333333333333,1.6833333333333333,19.916666666666668,2.4166666666666665,4.716666666666667,51.23674911660777,2.9166666666666665,7.216666666666667,40.415704387990765,0.8333333333333334,2.15,38.759689922480625,19,0,0,0,19.726192302261445,8.342756611538062,47.30949515424083,0.2502218278615794,0.2741792369121562,5.446933407461338,18.434487045584905,11.968265149376284,17.925242635543448,3.7794219418050408,0.4208465590001819,12.716315585779842,26.69567949077914,-0.14616548939773777,-4.593035994683638,94.42275877525157,90.40026327875393,2.1259406812061505,4.33499226206253,6.460932943268681,0.1365033560904056,2.38956673404261,2.184985592482766,4.574552326525376,3.7949340972101617,57,64,35,65,49,50,63,60,59,43,37,40,53,70,47,49,59
18,Evan Mandell,F,6,21,1,NYC,2029,60,60,30.644972784690943,5.833333333333333,13.25,44.0251572327044,1.3166666666666667,4.05,32.510288065843625,4.516666666666667,9.2,49.094202898550726,48.9937106918239,2.533333333333333,3.2,79.16666666666666,1.4833333333333334,5.133333333333334,6.616666666666666,1.1,2.183333333333333,1.05,1.1333333333333333,0.6333333333333333,3.1166666666666667,15.516666666666667,2.466666666666667,4.15,59.43775100401606,0.8,2.3333333333333335,34.285714285714285,1.25,2.716666666666667,46.012269938650306,8,0,0,0,16.457147670016514,3.9936511481718373,52.929003502069406,0.30566037735849055,0.24150943396226415,4.930807219911481,17.24014703387501,11.053858804961896,5.386435736210423,1.6253699325722033,2.508919147640563,12.964135856226743,22.89065631569696,6.449880681302479,-0.7697470718185764,98.4070417793947,94.92305148258953,2.475668541490814,2.3943861697708986,4.870054711261712,0.12713484186729918,0.34384564700181697,-0.4125291348064004,-0.06868348780458344,0.8990906871364077,43,58,59,35,55,55,27,32,47,56,48,45,34,38,44,41,46
21,Andrey Maksimenko,FC,3,23,1,KEN,2029,60,60,40.158199970644276,10.45,27.316666666666666,38.25503355704698,3.15,11.566666666666666,27.23342939481268,7.3,15.75,46.34920634920635,44.02074435631483,6.516666666666667,8.75,74.47619047619047,3.283333333333333,8.883333333333333,12.166666666666666,6.283333333333333,3.15,1.8833333333333333,1.1666666666666667,1.3166666666666667,2.4833333333333334,30.566666666666666,4.05,7.15,56.64335664335665,2.8666666666666667,7.25,39.54022988505747,0.38333333333333336,1.35,28.39506172839506,46,5,0,0,28.304824509675026,16.54740759684546,49.037433155080215,0.42342892007321536,0.32031726662599147,8.178822424681114,21.864065363718783,15.062572479367933,30.77915804187322,2.2237705885332253,1.9770772289465395,9.179213210296261,35.33232413658756,-1.1020456009396198,3.1952310181207007,103.65946740159873,91.53086672434969,8.138591244279986,4.232567740985331,12.371158985265318,0.24644847616294874,9.096459997375336,1.3980106568484967,10.494470654223832,7.609080516515237,68,76,65,72,41,51,68,69,65,45,44,57,69,67,56,53,63
24,Broderick Nunez,PG,4,23,1,BEL,2029,60,60,36.0493694396902,6.15,18.283333333333335,33.63719234275296,1.8833333333333333,6.216666666666667,30.29490616621984,4.266666666666667,12.066666666666666,35.35911602209944,38.78760255241568,3.533333333333333,4.683333333333334,75.44483985765125,1.6666666666666667,4.5,6.166666666666667,10,2.4166666666666665,0.9666666666666667,0.2,0.7666666666666667,1.75,17.716666666666665,1.6166666666666667,3.5,46.19047619047619,1.5,4.633333333333334,32.37410071942446,1.15,3.933333333333333,29.23728813559322,29,5,0,0,20.3579037318895,8.056036508941858,43.54273168174072,0.34001823154056515,0.2561531449407475,4.417741671154642,13.597087054282241,8.707276699961529,46.64661815366494,1.2999676587721534,0.37305832538482625,10.61773234527401,26.65513036689439,-22.525301663137878,-10.896369092295533,99.34303121378231,110.63830561984749,4.138527992066651,-1.736726251197396,2.4018017408692547,0.053300277440634085,5.123740556268837,-0.9527564049898807,4.170984151278956,3.3911598700614483,56,63,32,46,58,68,44,34,33,50,51,44,60,46,75,82,52
27,Dane Daly,PF,10,22,1,BEL,2029,60,60,32.85652693859505,7.05,15.683333333333334,44.95217853347503,1.6333333333333333,4.916666666666667,33.220338983050844,5.416666666666667,10.766666666666667,50.30959752321982,50.15940488841658,1.95,2.6166666666666667,74.52229299363057,2,5.283333333333333,7.283333333333333,1.4333333333333333,1.7333333333333334,0.8333333333333334,0.8,0.6166666666666667,2.9833333333333334,17.683333333333334,3.033333333333333,4.966666666666667,61.07382550335571,1.15,3.066666666666667,37.5,1.2333333333333334,2.7333333333333334,45.1219512195122,9,0,0,0,18.540016969310724,5.523833007768934,52.52059242832251,0.3134962805526036,0.16684378320935175,5.816444393780272,17.515292482049407,11.283350428666024,7.92143268644456,1.2295624066516342,1.6372415038854766,9.335056728421657,23.858161692235786,-21.984575819779415,-6.885054743759953,102.0303046308866,108.56710683286353,3.8212949995345813,-1.0359440910316264,2.785350908502955,0.06781851079290138,2.282656785318941,-2.592335986817967,-0.3096792014990264,0.8466169337018734,36,55,58,26,46,40,43,38,25,46,43,47,33,32,47,38,38
28,Orlando Franco,G,38,22,1,HOU,2029,60,60,38.31230705419353,10.033333333333333,24.933333333333334,40.24064171122995,3.5166666666666666,10.066666666666666,34.93377483443709,6.516666666666667,14.866666666666667,43.83408071748879,47.2927807486631,5.016666666666667,5.783333333333333,86.74351585014409,0.85,3.183333333333333,4.033333333333333,1.3,2.533333333333333,2.533333333333333,0.15,1.25,2.316666666666667,28.6,1.7666666666666666,2.9,60.91954022988506,2.0166666666666666,5.05,39.93399339933993,2.7333333333333334,6.916666666666667,39.51807228915663,0,0,0,0,21.198246900925106,9.559318052448207,52.041633306645316,0.4037433155080214,0.23195187165775402,2.2033338254988935,8.545879485143395,5.319067726602717,6.197834585328983,3.1356952328884438,0.27158754634489135,8.441255525690295,32.6409915582718,7.777349357136053,6.483128593422862,100.049053752433,93.63707252478065,4.979696430450024,3.389450674983295,8.369147105433319,0.1747563172031377,4.055950921590525,0.6811649576557173,4.737115879246242,3.9278523397375764,59,67,30,66,60,54,67,53,76,65,58,59,53,59,51,41,39
31,Kyle Smith,SF,35,21,1,PHI,2029,60,0,22.40983601578837,2.65,5.966666666666667,44.41340782122905,0.13333333333333333,0.31666666666666665,42.10526315789473,2.5166666666666666,5.65,44.54277286135693,45.530726256983236,0.9166666666666666,1.4833333333333334,61.79775280898876,1.0166666666666666,3.0166666666666666,4.033333333333333,1.4833333333333334,1.7166666666666666,0.7333333333333333,0.06666666666666667,0.18333333333333332,1.3,6.35,1.3833333333333333,2.6166666666666667,52.86624203821656,1.0333333333333334,2.716666666666667,38.036809815950924,0.1,0.31666666666666665,31.57894736842105,0,0,0,0,9.448683552583836,-0.5626227865623269,47.96555544364991,0.05307262569832402,0.24860335195530725,4.606591488571195,13.606802951482722,9.116915800727208,10.002468861749346,1.5489394947450803,0.20658917925003664,20.593410108765195,15.36930247692213,-9.610465494339014,-11.61896070014248,86.96087681811065,97.29534062527071,-0.30517988974441934,1.3236616503662542,1.0184817606218348,0.0363583833421819,-3.033127042710473,-0.8145242471555858,-3.8476512898660586,-0.6268293722163182,31,47,36,49,49,41,36,40,33,20,21,17,36,39,42,34,59
